year,round,pick,player,cfb_url,cfb_table_name,cfb_school,cfb_conference,cfb_class,cfb_pos,cfb_games,cfb_receptions,cfb_rec_yards,cfb_rec_yards_per_reception,cfb_rec_td,cfb_rushes,cfb_rushing_yards,cfb_rushing_yards_per_rush,cfb_rushing_td,cfb_plays,cfb_yards,cfb_yards_per_play,cfb_td,combine_method,combine_draft_age,combine_ht,combine_wt,combine_forty,combine_vertical,combine_benchreps,combine_broadjump,combine_cone,nfl_url,nfl_table_name,nfl_yards_per_year
2006,1,25,Santonio Holmes,https://www.sports-reference.com/cfb/players/santonio-holmes-1.html,receiving & rushing table,Ohio State,Big Ten,SR,WR,36.0,140.0,2295.0,16.4,25.0,3.0,18.0,6.0,0.0,143.0,2313.0,16.2,25.0,success from merge,22,71.0,188.0,4.35,,,,,https://www.pro-football-reference.com/players/H/HolmSa00.htm,receiving & rushing table,"[824.0, 942.0, 821.0, 1248.0, 746.0, 654.0, 272.0, 456.0, 67.0]"
2006,2,36,Chad Jackson,https://www.sports-reference.com/cfb/players/chad-jackson-1.html,receiving & rushing table,Florida,SEC,JR,WR,37.0,120.0,1586.0,13.2,16.0,17.0,90.0,5.3,2.0,137.0,1676.0,12.2,18.0,success from merge,21,73.0,213.0,4.32,38.5,,122.0,6.73,https://www.pro-football-reference.com/players/J/JackCh00.htm,receiving & rushing table,"[152.0, 0.0, 19.0]"
2006,2,44,Sinorice Moss,https://www.sports-reference.com/cfb/players/sinorice-moss-1.html,receiving & rushing table,Miami (FL),ACC,SR,WR,48.0,68.0,1106.0,16.3,9.0,9.0,59.0,6.6,0.0,77.0,1165.0,15.1,9.0,success from merge,22,68.0,185.0,4.38,,,,,https://www.pro-football-reference.com/players/M/MossSi00.htm,receiving & rushing table,"[25.0, 225.0, 153.0, 18.0]"
2006,2,52,Greg Jennings,https://www.sports-reference.com/cfb/players/greg-jennings-1.html,receiving & rushing table,Western Michigan,MAC,SR,WR,42.0,238.0,3539.0,14.9,39.0,18.0,92.0,5.1,0.0,256.0,3631.0,14.2,39.0,success from merge,22,71.0,197.0,4.42,36.5,,117.0,6.68,https://www.pro-football-reference.com/players/J/JennGr00.htm,receiving & rushing table,"[632.0, 920.0, 1292.0, 1113.0, 1265.0, 949.0, 366.0, 804.0, 742.0, 208.0]"
2006,3,78,Travis Wilson,https://www.sports-reference.com/cfb/players/travis-wilson-2.html,receiving & rushing table,Oklahoma,Big 12,SR,WR,44.0,105.0,1315.0,12.5,17.0,3.0,66.0,22.0,1.0,108.0,1381.0,12.8,18.0,success from search,22,74.0,214.0,4.47,36.5,,120.0,6.7,https://www.pro-football-reference.com/players/W/WilsTr00.htm,receiving & rushing table,[32.0]
2006,3,82,Derek Hagan,https://www.sports-reference.com/cfb/players/derek-hagan-1.html,receiving & rushing table,Arizona State,Pac-10,SR,WR,50.0,258.0,3939.0,15.3,27.0,0.0,0.0,0.0,0.0,258.0,3939.0,15.3,27.0,success from merge,21,74.0,208.0,4.45,36.0,,124.0,,https://www.pro-football-reference.com/players/H/HagaDe00.htm,receiving & rushing table,"[221.0, 373.0, 51.0, 101.0, 223.0, 252.0, 259.0, 254.0]"
2006,3,84,Brandon Williams,https://www.sports-reference.com/cfb/players/brandon-williams-6.html,receiving & rushing table,Wisconsin,Big Ten,SR,WR,52.0,202.0,2924.0,14.5,10.0,19.0,118.0,6.2,0.0,221.0,3042.0,13.8,10.0,success from search,22,69.0,179.0,4.48,34.5,,115.0,6.87,https://www.pro-football-reference.com/players/W/WillBr01.htm,receiving & rushing table,[0.0]
2006,3,90,Maurice Stovall,https://www.sports-reference.com/cfb/players/maurice-stovall-1.html,receiving & rushing table,Notre Dame,Ind,SR,WR,46.0,130.0,2195.0,16.9,18.0,2.0,1.0,0.5,0.0,132.0,2196.0,16.6,18.0,success from merge,21,76.0,217.0,4.57,35.0,,122.0,6.81,https://www.pro-football-reference.com/players/S/StovMa00.htm,receiving & rushing table manually,"[102, 86, 25, 366, 81, 8, 0]"
2006,3,95,Willie Reid,https://www.sports-reference.com/cfb/players/willie-reid-1.html,receiving & rushing table,Florida State,ACC,SR,WR,45.0,91.0,1046.0,11.5,3.0,63.0,309.0,4.9,3.0,154.0,1355.0,8.8,6.0,success from merge,23,70.0,188.0,4.34,37.5,,117.0,7.06,https://www.pro-football-reference.com/players/R/ReidWi00.htm,receiving & rushing table webdriver,[54.0]
2006,4,100,Michael Robinson,https://www.sports-reference.com/cfb/players/michael-robinson-1.html,receiving & rushing table webdriver inverted,Penn State,Big Ten,SR,QB,45.0,52.0,629.0,12.1,3.0,369.0,1637.0,4.4,20.0,421.0,2266.0,5.4,23.0,success from merge,23,73.0,227.0,4.57,,,,,https://www.pro-football-reference.com/players/R/RobiMi00.htm,receiving & rushing table inverted,"[47.0, 73.0, 202.0, 24.0, 37.0, 74.0, 126.0, 27.0]"
2006,4,104,Cory Rodgers,https://www.sports-reference.com/cfb/players/cory-rodgers-1.html,receiving & rushing table,Texas Christian,MWC,JR,WR,36.0,150.0,2111.0,14.1,17.0,46.0,115.0,2.5,10.0,196.0,2226.0,11.4,27.0,success from merge,0,72.0,188.0,4.58,33.5,,110.0,7.37,nfl link is missing,receiving & rushing table,[0.0]
2006,4,109,Jason Avant,https://www.sports-reference.com/cfb/players/jason-avant-1.html,receiving & rushing table,Michigan,Big Ten,SR,WR,47.0,169.0,2247.0,13.3,13.0,0.0,0.0,0.0,0.0,169.0,2247.0,13.3,13.0,success from merge,23,72.0,212.0,4.62,37.0,20.0,118.0,,https://www.pro-football-reference.com/players/A/AvanJa00.htm,receiving & rushing table,"[68.0, 267.0, 377.0, 587.0, 573.0, 679.0, 648.0, 447.0, 353.0, 119.0]"
2006,4,111,Demetrius Williams ,https://www.sports-reference.com/cfb/players/demetrius-williams-1.html,receiving & rushing table,Oregon,Pac-10,SR,WR,45.0,162.0,2660.0,16.4,20.0,12.0,76.0,6.3,1.0,174.0,2736.0,15.7,21.0,success from search,23,74.0,197.0,4.52,38.0,,127.0,6.84,https://www.pro-football-reference.com/players/W/WillDe03.htm,receiving & rushing table,"[396.0, 290.0, 180.0, 142.0, 0.0]"
2006,4,119,Brandon Marshall,https://www.sports-reference.com/cfb/players/brandon-marshall-1.html,receiving & rushing table,UCF,CUSA,SR,WR,44.0,112.0,1674.0,14.9,13.0,3.0,5.0,1.7,0.0,115.0,1679.0,14.6,13.0,success from search,22,76.0,229.0,4.52,37.0,,120.0,,https://www.pro-football-reference.com/players/M/MarsBr00.htm,receiving & rushing table,"[309.0, 1325.0, 1265.0, 1120.0, 1014.0, 1214.0, 1508.0, 1295.0, 721.0, 1502.0, 788.0, 154.0, 136.0]"
2006,4,125,Skyler Green,https://www.sports-reference.com/cfb/players/skyler-green-1.html,receiving & rushing table,LSU,SEC,SR,WR,44.0,111.0,1129.0,10.2,9.0,31.0,258.0,8.3,1.0,142.0,1387.0,9.8,10.0,success from merge,21,69.0,192.0,4.53,34.0,,118.0,,https://www.pro-football-reference.com/players/G/GreeSk20.htm,receiving & rushing table webdriver,"[33.0, 0.0]"
2006,4,130,Domenik Hixon,https://www.sports-reference.com/cfb/players/domenik-hixon-1.html,receiving & rushing table,Akron,MAC,SR,WR,36.0,141.0,2092.0,14.8,14.0,1.0,24.0,24.0,0.0,142.0,2116.0,14.9,14.0,fail from merge and from search,21,,,,,,,,https://www.pro-football-reference.com/players/H/HixoDo00.htm,receiving & rushing table,"[5.0, 596.0, 187.0, 50.0, 567.0, 55.0]"
2006,5,144,Marques Hagans,https://www.sports-reference.com/cfb/players/marques-hagans-1.html,receiving & rushing table webdriver inverted,Virginia,ACC,SR,QB,51.0,30.0,273.0,9.1,0.0,239.0,902.0,3.8,11.0,269.0,1175.0,4.4,11.0,success from merge,23,69.0,202.0,4.67,35.0,,114.0,7.03,https://www.pro-football-reference.com/players/H/HagaMa00.htm,receiving & rushing table,"[101.0, 7.0]"
2006,6,171,Mike Hass,https://www.sports-reference.com/cfb/players/mike-hass-1.html,receiving & rushing table,Oregon State,Pac-10,SR,WR,36.0,220.0,3924.0,17.8,20.0,2.0,18.0,9.0,0.0,222.0,3942.0,17.8,20.0,success from merge,23,73.0,208.0,4.59,32.0,,116.0,6.97,https://www.pro-football-reference.com/players/H/HassMi00.htm,receiving & rushing table,[0.0]
2006,6,172,Jonathan Orr,https://www.sports-reference.com/cfb/players/jonathan-orr-1.html,receiving & rushing table,Wisconsin,Big Ten,SR,WR,52.0,107.0,1824.0,17.0,19.0,0.0,0.0,0.0,0.0,107.0,1824.0,17.0,19.0,success from merge,0,74.0,198.0,4.44,35.5,,119.0,7.31,nfl link is missing,receiving & rushing table,[0.0]
2006,6,175,Delanie Walker,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,success from merge,22,73.0,240.0,4.49,36.5,,118.0,,https://www.pro-football-reference.com/players/W/WalkHu00.htm,receiving & rushing table,"[30.0, 174.0, 155.0, 233.0, 331.0, 198.0, 344.0, 571.0, 890.0, 1088.0, 800.0, 807.0, 52.0, 215.0]"
2006,6,184,Adam Jennings,https://www.sports-reference.com/cfb/players/adam-jennings-1.html,receiving & rushing table webdriver,Fresno State,WAC,SR,WR,52.0,89.0,986.0,11.1,9.0,48.0,337.0,7.0,3.0,137.0,1323.0,9.7,12.0,success from merge,23,69.0,181.0,4.44,37.5,,118.0,6.88,https://www.pro-football-reference.com/players/J/JennAd00.htm,receiving & rushing table webdriver,"[0.0, 62.0, 0.0]"
2006,6,190,Jeff Webb,https://www.sports-reference.com/cfb/players/jeff-webb-2.html,receiving & rushing table,San Diego State,MWC,,WR,44.0,234.0,2890.0,12.4,20.0,2.0,16.0,8.0,0.0,236.0,2906.0,12.3,20.0,success from search,24,74.0,211.0,4.4,37.0,,126.0,6.81,https://www.pro-football-reference.com/players/W/WebbJe00.htm,receiving & rushing table,"[23.0, 313.0, 46.0]"
2006,7,209,Ethan Kilmer,https://www.sports-reference.com/cfb/players/ethan-kilmer-1.html,receiving & rushing table webdriver,Penn State,Big Ten,SR,WR,12.0,15.0,236.0,15.7,3.0,0.0,0.0,0.0,0.0,15.0,236.0,15.7,3.0,fail from merge and from search,23,,,,,,,,https://www.pro-football-reference.com/players/K/KilmEt00.htm,receiving & rushing table,[0.0]
2006,7,218,Todd Watkins,https://www.sports-reference.com/cfb/players/todd-watkins-1.html,receiving & rushing table,Brigham Young,MWC,SR,WR,23.0,101.0,1720.0,17.0,15.0,1.0,-4.0,-4.0,0.0,102.0,1716.0,16.8,15.0,success from merge,23,74.0,202.0,4.4,36.0,15.0,118.0,7.13,https://www.pro-football-reference.com/players/W/WatkTo20.htm,receiving & rushing table,"[0.0, 90.0]"
2006,7,231,Bennie Brazell,https://www.sports-reference.com/cfb/players/bennie-brazell-1.html,receiving & rushing table,LSU,SEC,SR,WR,38.0,17.0,340.0,20.0,3.0,0.0,0.0,0.0,0.0,17.0,340.0,20.0,3.0,fail from merge and no nfl link,0,,,,,,,,nfl link is missing,receiving & rushing table,[0.0]
2006,7,233,Devin Aromashodu,https://www.sports-reference.com/cfb/players/devin-aromashodu-1.html,receiving & rushing table,Auburn,SEC,SR,WR,51.0,71.0,1333.0,18.8,9.0,1.0,6.0,6.0,0.0,72.0,1339.0,18.6,9.0,success from merge,22,74.0,201.0,4.35,39.0,,120.0,7.04,https://www.pro-football-reference.com/players/A/AromDe00.htm,receiving & rushing table,"[96.0, 298.0, 149.0, 468.0, 182.0]"
2006,7,249,Ben Obomanu,https://www.sports-reference.com/cfb/players/ben-obomanu-1.html,receiving & rushing table,Auburn,SEC,SR,WR,51.0,97.0,1313.0,13.5,18.0,8.0,154.0,19.3,2.0,105.0,1467.0,14.0,20.0,success from merge,22,73.0,205.0,4.45,38.0,,116.0,7.17,https://www.pro-football-reference.com/players/O/ObomBe00.htm,receiving & rushing table,"[180.0, 41.0, 494.0, 436.0, 58.0, 8.0]"
2006,7,251,David Anderson ,https://www.sports-reference.com/cfb/players/david-anderson-1.html,receiving & rushing table,Colorado State,MWC,SR,WR,46.0,223.0,3634.0,16.3,20.0,4.0,18.0,4.5,0.0,227.0,3652.0,16.1,20.0,success from search,23,70.0,192.0,4.57,34.0,,116.0,6.88,https://www.pro-football-reference.com/players/A/AndeDa01.htm,receiving & rushing table,"[27.0, 131.0, 241.0, 370.0, 117.0, 79.0]"
2006,7,252,Marques Colston,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,success from merge,23,77.0,224.0,4.5,37.0,16.0,123.0,6.94,https://www.pro-football-reference.com/players/C/ColsMa00.htm,receiving & rushing table,"[1038.0, 1202.0, 760.0, 1074.0, 1023.0, 1143.0, 1154.0, 943.0, 902.0, 520.0]"
2006,7,255,Kevin McMahan,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,fail from merge and no nfl link,0,,,,,,,,nfl link is missing,receiving & rushing table,[0.0]
2005,1,3,Braylon Edwards,https://www.sports-reference.com/cfb/players/braylon-edwards-1.html,receiving & rushing table,Michigan,Big Ten,SR,WR,44.0,252.0,3541.0,14.1,39.0,10.0,72.0,7.2,0.0,262.0,3613.0,13.8,39.0,success from merge,22,75.0,211.0,4.45,,,,,https://www.pro-football-reference.com/players/E/EdwaBr00.htm,receiving & rushing table,"[512.0, 884.0, 1289.0, 873.0, 680.0, 904.0, 181.0, 199.0]"
2005,1,7,Troy Williamson,https://www.sports-reference.com/cfb/players/troy-williamson-1.html,receiving & rushing table,South Carolina,SEC,JR,WR,34.0,91.0,1754.0,19.3,13.0,12.0,101.0,8.4,0.0,103.0,1855.0,18.0,13.0,success from merge,22,73.0,203.0,4.32,,,,6.99,https://www.pro-football-reference.com/players/W/WillTr01.htm,receiving & rushing table,"[372.0, 455.0, 240.0, 30.0, 34.0]"
2005,1,10,Mike Williams,https://www.sports-reference.com/cfb/players/mike-williams-3.html,receiving & rushing table,USC,Pac-10,SO,WR,26.0,176.0,2579.0,14.7,30.0,5.0,35.0,7.0,0.0,181.0,2614.0,14.4,30.0,success from search,21,77.0,229.0,4.56,36.5,,,,https://www.pro-football-reference.com/players/W/WillMi03.htm,receiving & rushing table,"[350.0, 99.0, 90.0, 751.0, 236.0]"
2005,1,21,Matt Jones,https://www.sports-reference.com/cfb/players/matt-jones-1.html,receiving & rushing table webdriver inverted,Arkansas,SEC,SR,QB,46.0,4.0,58.0,14.5,0.0,382.0,2535.0,6.6,24.0,386.0,2593.0,6.7,24.0,success from search,22,78.0,242.0,4.37,39.5,,129.0,,https://www.pro-football-reference.com/players/J/JoneMa00.htm,receiving & rushing table,"[432.0, 643.0, 317.0, 761.0]"
2005,1,22,Mark Clayton,https://www.sports-reference.com/cfb/players/mark-clayton-1.html,receiving & rushing table,Oklahoma,Big 12,SR,WR,51.0,220.0,3236.0,14.7,31.0,14.0,82.0,5.9,0.0,234.0,3318.0,14.2,31.0,success from merge,23,70.0,193.0,4.41,36.5,,118.0,6.95,https://www.pro-football-reference.com/players/C/ClayMa01.htm,receiving & rushing table,"[471.0, 939.0, 531.0, 695.0, 480.0, 306.0, 26.0]"
2005,1,27,Roddy White,https://www.sports-reference.com/cfb/players/roddy-white-1.html,receiving & rushing table,UAB,CUSA,SR,WR,45.0,163.0,3112.0,19.1,26.0,1.0,17.0,17.0,0.0,164.0,3129.0,19.1,26.0,success from merge,23,73.0,207.0,4.46,,,,,https://www.pro-football-reference.com/players/W/WhitRo00.htm,receiving & rushing table,"[446.0, 506.0, 1202.0, 1382.0, 1153.0, 1389.0, 1296.0, 1351.0, 711.0, 921.0, 506.0]"
2005,2,35,Reggie Brown,https://www.sports-reference.com/cfb/players/reggie-brown-2.html,receiving & rushing table,Georgia,SEC,SR,WR,52.0,144.0,2008.0,13.9,12.0,11.0,87.0,7.9,0.0,155.0,2095.0,13.5,12.0,success from merge,24,74.0,196.0,4.45,41.5,,128.0,6.99,https://www.pro-football-reference.com/players/B/BrowRe01.htm,receiving & rushing table,"[571.0, 816.0, 780.0, 252.0, 155.0]"
2005,2,39,Mark Bradley,https://www.sports-reference.com/cfb/players/mark-bradley-1.html,receiving & rushing table,Oklahoma,Big 12,SR,WR,25.0,34.0,685.0,20.1,9.0,4.0,73.0,18.3,1.0,38.0,758.0,19.9,10.0,success from merge,23,73.0,201.0,4.37,39.5,,128.0,6.96,https://www.pro-football-reference.com/players/B/BradMa00.htm,receiving & rushing table,"[230.0, 282.0, 71.0, 380.0, 320.0]"
2005,2,55,Roscoe Parrish,https://www.sports-reference.com/cfb/players/roscoe-parrish-1.html,receiving & rushing table,Miami (FL),ACC,JR,WR,36.0,86.0,1355.0,15.8,12.0,19.0,186.0,9.8,1.0,105.0,1541.0,14.7,13.0,success from merge,23,70.0,168.0,4.37,,,,,https://www.pro-football-reference.com/players/P/ParrRo00.htm,receiving & rushing table,"[148.0, 320.0, 352.0, 232.0, 34.0, 400.0, 16.0, 0.0]"
2005,2,58,Terrence Murphy,https://www.sports-reference.com/cfb/players/terrence-murphy-1.html,receiving & rushing table,Texas A&M,Big 12,SR,WR,45.0,172.0,2600.0,15.1,10.0,17.0,209.0,12.3,1.0,189.0,2809.0,14.9,11.0,success from merge,22,73.0,202.0,4.39,,,,,https://www.pro-football-reference.com/players/M/MurpTe00.htm,receiving & rushing table,[36.0]
2005,2,61,Vincent Jackson,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,success from merge,22,77.0,241.0,4.46,39.0,,,,https://www.pro-football-reference.com/players/J/JackVi00.htm,receiving & rushing table,"[59.0, 453.0, 623.0, 1098.0, 1167.0, 248.0, 1106.0, 1384.0, 1224.0, 1002.0, 543.0, 173.0]"
2005,3,68,Courtney Roby,https://www.sports-reference.com/cfb/players/courtney-roby-1.html,receiving & rushing table,Indiana,Big Ten,SR,WR,45.0,170.0,2524.0,14.8,12.0,31.0,207.0,6.7,2.0,201.0,2731.0,13.6,14.0,success from merge,22,72.0,189.0,4.41,36.5,,126.0,6.6,https://www.pro-football-reference.com/players/R/RobyCo00.htm,receiving & rushing table webdriver,"[289.0, 28.0, 6.0, 0.0, 0.0, 9.0, 11.0]"
2005,3,83,Chris Henry ,https://www.sports-reference.com/cfb/players/chris-henry-3.html,receiving & rushing table,West Virginia,Big East,JR,WR,23.0,93.0,1878.0,20.2,22.0,1.0,2.0,2.0,0.0,94.0,1880.0,20.0,22.0,success from search,22,76.0,197.0,4.5,,,,,https://www.pro-football-reference.com/players/H/HenrCh00.htm,receiving & rushing table,"[422.0, 605.0, 343.0, 220.0, 236.0]"
2005,3,96,Brandon Jones,https://www.sports-reference.com/cfb/players/brandon-jones-3.html,receiving & rushing table,Oklahoma,Big 12,SR,WR,46.0,82.0,1187.0,14.5,14.0,1.0,0.0,0.0,0.0,83.0,1187.0,14.3,14.0,success from merge,23,73.0,210.0,4.42,37.0,,114.0,7.03,https://www.pro-football-reference.com/players/J/JoneBr02.htm,receiving & rushing table,"[299.0, 384.0, 248.0, 449.0, 18.0]"
2005,4,114,Jerome Mathis,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,success from merge,22,71.0,181.0,4.28,35.5,,123.0,,https://www.pro-football-reference.com/players/M/MathJe00.htm,receiving & rushing table webdriver,"[65.0, 15.0]"
2005,4,116,Craphonso Thorpe,https://www.sports-reference.com/cfb/players/craphonso-thorpe-1.html,receiving & rushing table,Florida State,ACC,SR,WR,47.0,123.0,2153.0,17.5,18.0,6.0,13.0,2.2,0.0,129.0,2166.0,16.8,18.0,success from merge,22,73.0,188.0,4.38,,,,,https://www.pro-football-reference.com/players/T/ThorCr00.htm,receiving & rushing table webdriver,[70.0]
2005,4,118,Chase Lyman,https://www.sports-reference.com/cfb/players/chase-lyman-1.html,receiving & rushing table,California,Pac-10,SR,WR,34.0,54.0,1089.0,20.2,9.0,2.0,18.0,9.0,0.0,56.0,1107.0,19.8,9.0,success from merge,0,75.0,217.0,4.5,,,,,nfl link is missing,receiving & rushing table,[0.0]
2005,4,131,Fred Gibson,https://www.sports-reference.com/cfb/players/fred-gibson-1.html,receiving & rushing table,Georgia,SEC,SR,WR,45.0,161.0,2884.0,17.9,20.0,5.0,32.0,6.4,0.0,166.0,2916.0,17.6,20.0,success from merge,0,76.0,196.0,4.55,38.5,,126.0,7.03,nfl link is missing,receiving & rushing table,[0.0]
2005,4,136,Roydell Williams,https://www.sports-reference.com/cfb/players/roydell-williams-1.html,receiving & rushing table,Tulane,CUSA,SR,WR,48.0,215.0,3207.0,14.9,35.0,3.0,-15.0,-5.0,0.0,218.0,3192.0,14.6,35.0,fail from merge and from search,24,,,,,,,,https://www.pro-football-reference.com/players/W/WillRo05.htm,receiving & rushing table,"[299.0, 121.0, 719.0, 109.0]"
2005,5,140,Airese Currie ,https://www.sports-reference.com/cfb/players/airese-currie-1.html,receiving & rushing table,Clemson,ACC,SR,WR,45.0,137.0,2025.0,14.8,10.0,14.0,26.0,1.9,0.0,151.0,2051.0,13.6,10.0,success from search,22,70.0,186.0,4.49,38.0,,125.0,7.05,https://www.pro-football-reference.com/players/C/CurrAi00.htm,receiving & rushing table,[0.0]
2005,5,155,Larry Brackins,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,fail from merge and no nfl link,0,,,,,,,,nfl link is missing,receiving & rushing table,[0.0]
2005,5,174,Rasheed Marshall,https://www.sports-reference.com/cfb/players/rasheed-marshall-1.html,receiving & rushing table webdriver inverted,West Virginia,Big East,SR,QB,39.0,2.0,22.0,11.0,0.0,452.0,1863.0,4.1,24.0,454.0,1885.0,4.2,24.0,success from merge,24,72.0,185.0,4.51,38.0,,121.0,6.81,https://www.pro-football-reference.com/players/M/MarsRa00.htm,receiving & rushing table webdriver,[-1.0]
2005,6,185,Chad Owens,https://www.sports-reference.com/cfb/players/chad-owens-1.html,receiving & rushing table,Hawaii,WAC,SR,WR,44.0,239.0,3031.0,12.7,29.0,9.0,62.0,6.9,1.0,248.0,3093.0,12.5,30.0,success from merge,23,67.0,183.0,4.62,37.0,,116.0,6.7,https://www.pro-football-reference.com/players/O/OwenCh00.htm,receiving & rushing table,[0.0]
2005,6,190,Tab Perry ,https://www.sports-reference.com/cfb/players/tab-perry-1.html,receiving & rushing table,UCLA,Pac-10,SR,WR,42.0,84.0,1547.0,18.4,6.0,3.0,20.0,6.7,1.0,87.0,1567.0,18.0,7.0,success from search,23,74.0,229.0,4.46,34.0,,116.0,7.0,https://www.pro-football-reference.com/players/P/PerrTa00.htm,receiving & rushing table webdriver,"[21.0, 81.0, 7.0]"
2005,6,192,Dante Ridgeway,https://www.sports-reference.com/cfb/players/dante-ridgeway-1.html,receiving & rushing table,Ball State,MAC,JR,WR,35.0,238.0,3030.0,12.7,22.0,2.0,-5.0,-2.5,1.0,240.0,3025.0,12.6,23.0,fail from merge and from search,21,,,,,,,,https://www.pro-football-reference.com/players/R/RidgDa00.htm,receiving & rushing table,[26.0]
2005,6,195,Craig Bragg,https://www.sports-reference.com/cfb/players/craig-bragg-1.html,receiving & rushing table,UCLA,Pac-10,SR,WR,46.0,193.0,2845.0,14.7,19.0,16.0,151.0,9.4,2.0,209.0,2996.0,14.3,21.0,success from merge,0,73.0,196.0,4.46,36.0,,,,nfl link is missing,receiving & rushing table,[0.0]
2005,7,223,Marcus Maxwell,https://www.sports-reference.com/cfb/players/marcus-maxwell-1.html,receiving & rushing table,Oregon,Pac-10,SR,WR,18.0,36.0,401.0,11.1,2.0,0.0,0.0,0.0,0.0,36.0,401.0,11.1,2.0,fail from merge and from search,22,,,,,,,,https://www.pro-football-reference.com/players/M/MaxwMa00.htm,receiving & rushing table,"[0.0, 5.0]"
2005,7,225,Paris Warren,https://www.sports-reference.com/cfb/players/paris-warren-2.html,receiving & rushing table,Utah,MWC,SR,WR,23.0,156.0,1885.0,12.1,16.0,48.0,281.0,5.9,3.0,204.0,2166.0,10.6,19.0,success from merge,23,72.0,219.0,4.71,31.5,,,,https://www.pro-football-reference.com/players/W/WarrPa00.htm,receiving & rushing table,[63.0]
2005,7,226,LeRon McCoy,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,success from search,23,73.0,211.0,4.4,37.0,,120.0,7.19,https://www.pro-football-reference.com/players/M/McCoLe00.htm,receiving & rushing table,[191.0]
2005,7,240,Harry Williams,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,fail from merge and from search,23,,,,,,,,https://www.pro-football-reference.com/players/W/WillHa20.htm,receiving & rushing table,[0.0]
2005,7,253,J.R. Russell,cfb link is missing,cfb link is missing,,,,,,,,,,,,,,,,,,success from merge,0,75.0,206.0,4.56,34.5,,,,nfl link is missing,receiving & rushing table,[0.0]
2004,1,3,Larry Fitzgerald,https://www.sports-reference.com/cfb/players/larry-fitzgerald-1.html,receiving & rushing table,Pitt,Big East,SO,WR,26.0,161.0,2677.0,16.6,34.0,1.0,7.0,7.0,0.0,162.0,2684.0,16.6,34.0,success from merge,21,75.0,225.0,4.48,,,,,https://www.pro-football-reference.com/players/F/FitzLa00.htm,receiving & rushing table,"[780.0, 1409.0, 946.0, 1409.0, 1431.0, 1092.0, 1137.0, 1411.0, 798.0, 954.0, 784.0, 1215.0, 1023.0, 1156.0, 734.0, 804.0, 84.0]"
2004,1,7,Roy Williams,https://www.sports-reference.com/cfb/players/roy-williams-3.html,receiving & rushing table,Texas,Big 12,SR,WR,48.0,241.0,3866.0,16.0,36.0,16.0,243.0,15.2,3.0,257.0,4109.0,16.0,39.0,success from search,22,74.0,212.0,4.48,,,,,https://www.pro-football-reference.com/players/W/WillRo04.htm,receiving & rushing table,"[817.0, 687.0, 1310.0, 838.0, 430.0, 596.0, 530.0, 507.0]"
2004,1,9,Reggie Williams,https://www.sports-reference.com/cfb/players/reggie-williams-1.html,receiving & rushing table,Washington,Pac-10,JR,WR,36.0,238.0,3536.0,14.9,22.0,3.0,11.0,3.7,0.0,241.0,3547.0,14.7,22.0,success from merge,21,76.0,229.0,4.56,,,,,https://www.pro-football-reference.com/players/W/WillRe00.htm,receiving & rushing table,"[268.0, 445.0, 616.0, 629.0, 364.0]"
2004,1,13,Lee Evans,https://www.sports-reference.com/cfb/players/lee-evans-1.html,receiving & rushing table,Wisconsin,Big Ten,SR,WR,44.0,175.0,3468.0,19.8,27.0,4.0,26.0,6.5,0.0,179.0,3494.0,19.5,27.0,success from merge,23,71.0,197.0,4.39,34.5,,120.0,,https://www.pro-football-reference.com/players/E/EvanLe00.htm,receiving & rushing table,"[843.0, 743.0, 1292.0, 849.0, 1017.0, 612.0, 578.0, 74.0]"
2004,1,15,Michael Clayton,https://www.sports-reference.com/cfb/players/michael-clayton-1.html,receiving & rushing table,LSU,SEC,JR,WR,39.0,182.0,2582.0,14.2,21.0,6.0,63.0,10.5,1.0,188.0,2645.0,14.1,22.0,success from merge,21,75.0,209.0,4.67,32.5,,116.0,6.77,https://www.pro-football-reference.com/players/C/ClayMi00.htm,receiving & rushing table,"[1193.0, 372.0, 356.0, 301.0, 484.0, 230.0, 19.0, 0.0]"
2004,1,29,Michael Jenkins,https://www.sports-reference.com/cfb/players/michael-jenkins-1.html,receiving & rushing table,Ohio State,Big Ten,SR,WR,38.0,157.0,2746.0,17.5,16.0,0.0,0.0,0.0,0.0,157.0,2746.0,17.5,16.0,success from merge,22,76.0,218.0,4.4,,,,,https://www.pro-football-reference.com/players/J/JenkMi00.htm,receiving & rushing table,"[119.0, 508.0, 436.0, 532.0, 777.0, 635.0, 505.0, 466.0, 449.0]"
