year,round,pick,player,pos,draft age,team,entry year,last year,1st team pro select,pro select,weighted career av,years as primary starter,games,games started,rushing attempts,rushing yards,rushing td,receiving attemps,receiving yards,receiving td,nfl url,nfl age,nfl team,nfl pos,nfl no,nfl game,nfl game started,nfl target,nfl receptions,nfl yards,nfl y/r,nfl td,nfl first downs,nfl longest rec,nfl rec per game,nfl yards per game,nfl catch ratio,nfl yards per target,nfl rushes,nfl rush yards,nfl rush td,nfl first downs rush,nfl longest rush,nfl rush yards per attempt,nfl rush yards per game,nfl rush attempt per games,nfl total touches,nfl yards per touch,nfl yards from scrimmage,nfl total td,nfl fumbles,nfl av,nfl table type,college,cfb url,cfb school,cfb conference,cfb class,cfb pos,cfb games,cfb receptions,cfb yards,cfb average,cfb td,cfb attemps rushing,cfb yards rushing,cfb avg rushing,cfb td rushing,cfb scrimmages,cfb yards total,cfb avg total,cfb td total,combine player,combine pos,combine ht,combine wt,combine forty,combine vertical,combine benchreps,combine broadjump,combine cone,combine shuttle,combine year,combine pfr_id,combine av,combine team,combine round,combine pick,nfl method,cfb method,combine method
2002,3,95,Eric Crouch,WR,,STL,,,0,0,0,,,,,,,,,,nfl link is missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nebraska,https://www.sports-reference.com/cfb/players/eric-crouch-1.html,Nebraska,Big 12,SR,QB,43.0,648.0,3434.0,5.3,59.0,3.0,109.0,36.3,2.0,651.0,3543.0,5.4,61.0,Eric Crouch,RB,72.0,195.0,4.47,38.0,,112.0,6.87,4.02,2002.0,,0.0,St. Louis Rams,3.0,95.0,fail (eg link broken),success,success from merge
2002,4,123,Ron Johnson,WR,22.0,BAL,2002.0,2003.0,0,0,0,1.0,22.0,4.0,,,,11.0,126.0,1.0,https://www.pro-football-reference.com/players/J/JohnRo03.htm,23.0,BAL,,83.0,22.0,4.0,29.0,11.0,126.0,11.5,1.0,8.0,33.0,0.5,5.7,0.379,4.3,,,,,,,,,11.0,11.5,126.0,1.0,0.0,1.0,Receiving & Rushing Table,Minnesota,https://www.sports-reference.com/cfb/players/ron-johnson-1.html,Minnesota,Big Ten,SR,WR,45.0,196.0,2931.0,15.0,31.0,1.0,-27.0,-27.0,0.0,197.0,2904.0,14.7,31.0,Ron Johnson,WR,74.0,225.0,4.7,34.5,,118.0,7.12,4.02,2002.0,JohnRo03,1.0,Baltimore Ravens,4.0,123.0,success from main,success,success from merge
2002,5,142,Terry Charles,WR,,SDG,,,0,0,0,,,,,,,,,,nfl link is missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland St.,https://www.sports-reference.com/cfb/players/terry-charles-1.html,,,,,,,,,,,,,,,,,,Terry Charles,WR,75.0,207.0,4.52,36.5,,122.0,7.02,4.09,2002.0,,0.0,,,,fail (eg link broken),fail (eg link broken),success from merge
2002,5,144,Herb Haygood,WR,24.0,DEN,2002.0,2002.0,0,0,0,0.0,4.0,0.0,,,,,,,https://www.pro-football-reference.com/players/H/HaygHe20.htm,,DEN,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Defense & Fumbles Table,Michigan St.,https://www.sports-reference.com/cfb/players/herb-haygood-1.html,Michigan State,Big Ten,SR,WR,46.0,115.0,1640.0,14.3,7.0,8.0,42.0,5.3,0.0,123.0,1682.0,13.7,7.0,Herb Haygood,WR,71.0,193.0,4.45,33.0,,114.0,6.65,4.26,2002.0,HaygHe20,0.0,Denver Broncos,5.0,144.0,fail after main1,success,success from merge
2002,5,149,Jason McAddley,WR,23.0,ARI,2002.0,2005.0,0,0,1,4.0,34.0,11.0,,,,38.0,578.0,1.0,https://www.pro-football-reference.com/players/M/McAdJa00.htm,26.0,SFO,wr,15.0,34.0,11.0,100.0,38.0,578.0,15.2,1.0,26.0,42.0,1.1,17.0,0.38,5.8,,,,,,,,,38.0,15.2,578.0,1.0,1.0,4.0,Receiving & Rushing Table,Alabama,https://www.sports-reference.com/cfb/players/jason-mcaddley-1.html,Alabama,SEC,SR,WR,44.0,71.0,1020.0,14.4,8.0,5.0,77.0,15.4,0.0,76.0,1097.0,14.4,8.0,Jason McAddley,WR,73.0,203.0,4.47,36.5,,123.0,6.83,4.09,2002.0,McAdJa00,3.0,Arizona Cardinals,5.0,149.0,success from main,success,success from merge
2002,5,151,Jake Schifino,WR,22.0,TEN,2003.0,2004.0,0,0,0,0.0,14.0,0.0,,,,,,,https://www.pro-football-reference.com/players/S/SchiJa20.htm,,TEN,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Kick & Punt Returns Table,Akron,https://www.sports-reference.com/cfb/players/jake-schifino-1.html,Akron,MAC,SR,WR,40.0,131.0,1986.0,15.2,10.0,10.0,49.0,4.9,0.0,141.0,2035.0,14.4,10.0,Jake Schifino,WR,73.0,200.0,4.49,,,,,,2002.0,SchiJa20,0.0,Tennessee Titans,5.0,151.0,fail after main1,success,success from merge
2002,5,162,Freddie Milons,WR,,PHI,,,0,0,0,,,,,,,,,,nfl link is missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alabama,https://www.sports-reference.com/cfb/players/freddie-milons-1.html,Alabama,SEC,SR,WR,44.0,152.0,1859.0,12.2,6.0,32.0,242.0,7.6,1.0,184.0,2101.0,11.4,7.0,Freddie Milons,WR,70.0,190.0,4.51,33.5,,117.0,6.84,,2002.0,,0.0,Philadelphia Eagles,5.0,162.0,fail (eg link broken),success,success from merge
2002,5,170,Sam Simmons,WR,22.0,MIA,2003.0,2003.0,0,0,0,0.0,11.0,0.0,,,,,,,https://www.pro-football-reference.com/players/S/SimmSa20.htm,,MIA,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Kick & Punt Returns Table,Northwestern,https://www.sports-reference.com/cfb/players/sam-simmons-1.html,Northwestern,Big Ten,SR,WR,41.0,105.0,1698.0,16.2,14.0,55.0,324.0,5.9,1.0,160.0,2022.0,12.6,15.0,,,,,,,,,,,,,,,,,fail after main1,success,fail after search (missing table)
2002,6,184,Kahlil Hill,WR,23.0,ATL,2002.0,2002.0,0,0,0,0.0,1.0,0.0,,,,,,,https://www.pro-football-reference.com/players/H/HillKa20.htm,,ATL,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Kick & Punt Returns Table,Iowa,https://www.sports-reference.com/cfb/players/kahlil-hill-1.html,Iowa,Big Ten,SR,WR,35.0,152.0,1892.0,12.4,15.0,5.0,9.0,1.8,0.0,157.0,1901.0,12.1,15.0,Kahlil Hill,WR,74.0,200.0,4.65,35.0,,,,,2002.0,HillKa20,0.0,Atlanta Falcons,6.0,184.0,fail after main1,success,success from merge
2002,6,202,Lee Mays,WR,23.0,PIT,2002.0,2006.0,0,0,0,1.0,49.0,1.0,,,,11.0,154.0,0.0,https://www.pro-football-reference.com/players/M/MaysLe00.htm,26.0,PIT,wr,89.0,49.0,1.0,28.0,11.0,154.0,14.0,0.0,7.0,46.0,0.2,3.1,0.393,5.5,,,,,,,,,11.0,14.0,154.0,0.0,0.0,,Receiving & Rushing Table,Texas-El Paso,https://www.sports-reference.com/cfb/players/lee-mays-1.html,UTEP,WAC,SR,WR,45.0,200.0,2920.0,14.6,28.0,13.0,79.0,6.1,0.0,213.0,2999.0,14.1,28.0,Lee Mays,WR,73.0,190.0,4.55,32.5,,119.0,7.08,4.17,2002.0,MaysLe00,1.0,Pittsburgh Steelers,6.0,202.0,success from main1,success,success from merge
2002,6,203,Jamin Elliott,WR,22.0,CHI,2002.0,2006.0,0,0,0,0.0,3.0,0.0,,,,,,,https://www.pro-football-reference.com/players/E/ElliJa00.htm,,ATL,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Defense & Fumbles Table,Delaware,https://www.sports-reference.com/cfb/players/jamin-elliott-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fail after main1,fail (eg link broken),fail after search (missing table)
2002,6,206,Javin Hunter,WR,22.0,BAL,2002.0,2002.0,0,0,0,0.0,12.0,3.0,1.0,9.0,0.0,5.0,35.0,0.0,https://www.pro-football-reference.com/players/H/HuntJa00.htm,22.0,BAL,wr,84.0,12.0,3.0,11.0,5.0,35.0,7.0,0.0,0.0,8.0,0.4,2.9,0.455,3.2,1.0,9.0,0.0,0.0,9.0,9.0,0.8,0.1,6.0,7.3,44.0,0.0,2.0,0.0,Receiving & Rushing Table,Notre Dame,https://www.sports-reference.com/cfb/players/javin-hunter-1.html,Notre Dame,Ind,SR,WR,45.0,63.0,867.0,13.8,4.0,3.0,51.0,17.0,0.0,66.0,918.0,13.9,4.0,Javin Hunter,WR,71.0,186.0,4.47,41.0,,129.0,6.84,4.04,2002.0,HuntJa00,0.0,Baltimore Ravens,6.0,206.0,success from main,success,success from merge
2002,6,208,DeVeren Johnson,WR,,DAL,,,0,0,0,,,,,,,,,,nfl link is missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sacred Heart,https://www.sports-reference.com/cfb/players/deveren-johnson-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fail (eg link broken),fail (eg link broken),fail after search (missing link)
2002,7,217,Michael Coleman,WR,,ATL,,,0,0,0,,,,,,,,,,nfl link is missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Widener,https://www.sports-reference.com/cfb/players/michael-coleman-1.html,USC,Pac-10,FR,RB,4.0,20.0,95.0,4.8,1.0,,,,,20.0,95.0,4.8,1.0,,,,,,,,,,,,,,,,,fail (eg link broken),success,fail after search (missing link)
2002,7,222,Kendall Newson,WR,22.0,JAX,2003.0,2003.0,0,0,0,1.0,6.0,0.0,,,,2.0,55.0,0.0,https://www.pro-football-reference.com/players/N/NewsKe00.htm,23.0,MIA,,82.0,6.0,,6.0,2.0,55.0,27.5,0.0,2.0,37.0,0.3,9.2,0.333,9.2,,,,,,,,,2.0,27.5,55.0,0.0,1.0,1.0,Receiving & Rushing Table,Middle Tenn. St.,https://www.sports-reference.com/cfb/players/kendall-newson-1.html,Middle Tennessee State,Sun Belt,SR,WR,33.0,208.0,2659.0,12.8,17.0,9.0,76.0,8.4,0.0,217.0,2735.0,12.6,17.0,Kendall Newson,WR,74.0,200.0,4.69,33.5,,117.0,6.87,4.27,2002.0,NewsKe00,1.0,Jacksonville Jaguars,7.0,222.0,success from main,success,success from merge
2002,7,225,Darrell Hill,WR,23.0,TEN,2002.0,2004.0,0,0,0,0.0,33.0,0.0,,,,,,,https://www.pro-football-reference.com/players/H/HillDa20.htm,,TEN,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Defense & Fumbles Table,Northern Illinois,https://www.sports-reference.com/cfb/players/darrell-hill-1.html,Northern Illinois,MAC,SR,WR,35.0,88.0,1595.0,18.1,13.0,13.0,105.0,8.1,0.0,101.0,1700.0,16.8,13.0,,,,,,,,,,,,,,,,,fail after main1,success,fail after search (missing table)
2002,7,226,Daryl Jones,WR,23.0,NYG,2002.0,2004.0,0,0,0,1.0,15.0,6.0,1.0,4.0,0.0,8.0,90.0,0.0,https://www.pro-football-reference.com/players/J/JoneDa02.htm,25.0,CHI,,82.0,15.0,6.0,18.0,8.0,90.0,11.3,0.0,3.0,32.0,0.5,6.0,0.444,5.0,1.0,4.0,0.0,0.0,4.0,4.0,0.3,0.1,9.0,10.4,94.0,0.0,1.0,,Receiving & Rushing Table,Miami (FL),https://www.sports-reference.com/cfb/players/daryl-jones-1.html,Miami (FL),Big East,SR,WR,39.0,59.0,819.0,13.9,5.0,2.0,-8.0,-4.0,0.0,61.0,811.0,13.3,5.0,Daryl Jones,WR,69.0,180.0,4.35,,,,,,2002.0,JoneDa02,1.0,New York Giants,7.0,226.0,success from main1,success,success from merge
2002,7,235,Ronald Curry,WR,23.0,OAK,2002.0,2008.0,0,0,2,16.0,76.0,32.0,5.0,3.0,0.0,193.0,2347.0,13.0,https://www.pro-football-reference.com/players/C/CurrRo01.htm,29.0,OAK,WR,89.0,76.0,32.0,316.0,193.0,2347.0,12.2,13.0,123.0,63.0,2.5,30.9,0.611,7.4,5.0,3.0,0.0,0.0,4.0,0.6,0.0,0.1,198.0,11.9,2350.0,13.0,3.0,17.0,Receiving & Rushing Table,North Carolina,https://www.sports-reference.com/cfb/players/ronald-curry-1.html,North Carolina,ACC,SR,QB,37.0,345.0,695.0,49.6,4987.0,7.2,5.7,28.0,35.0,113.1,,,,Ronald Curry,QB,74.0,220.0,4.59,35.0,,115.0,7.06,4.11,2002.0,CurrRo01,6.0,Oakland Raiders,7.0,235.0,success from main,success,success from merge
2002,7,249,Rodney Wright,WR,,BUF,,,0,0,0,,,,,,,,,,nfl link is missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fresno St.,https://www.sports-reference.com/cfb/players/rodney-wright-1.html,Fresno State,WAC,SR,WR,35.0,211.0,3142.0,14.9,23.0,39.0,234.0,6.0,1.0,250.0,3376.0,13.5,24.0,,,,,,,,,,,,,,,,,fail (eg link broken),success,fail after search (missing link)
2002,7,253,David Givens,WR,22.0,NWE,2002.0,2006.0,0,0,2,22.0,58.0,32.0,3.0,16.0,0.0,166.0,2318.0,12.0,https://www.pro-football-reference.com/players/G/GiveDa00.htm,26.0,TEN,wr,87.0,58.0,32.0,291.0,166.0,2318.0,14.0,12.0,113.0,57.0,2.9,40.0,0.57,8.0,3.0,16.0,0.0,0.0,9.0,5.3,0.3,0.1,169.0,13.8,2334.0,12.0,1.0,23.0,Receiving & Rushing Table,Notre Dame,https://www.sports-reference.com/cfb/players/david-givens-1.html,Notre Dame,Ind,SR,WR,44.0,72.0,814.0,11.3,3.0,41.0,146.0,3.6,4.0,113.0,960.0,8.5,7.0,David Givens,WR,72.0,217.0,4.56,40.5,,126.0,6.82,4.13,2002.0,GiveDa00,15.0,New England Patriots,7.0,253.0,success from main,success,success from merge
2002,7,254,Aaron Lockett,WR,,TAM,,,0,0,0,,,,,,,,,,nfl link is missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kansas St.,https://www.sports-reference.com/cfb/players/aaron-lockett-1.html,Kansas State,Big 12,SR,WR,47.0,137.0,2400.0,17.5,14.0,15.0,69.0,4.6,0.0,152.0,2469.0,16.2,14.0,Aaron Lockett,WR,67.0,155.0,4.31,35.0,,119.0,6.84,4.11,2002.0,,0.0,Tampa Bay Buccaneers,7.0,254.0,fail (eg link broken),success,success from merge
2001,1,8,David Terrell,WR,22.0,CHI,2001.0,2005.0,0,0,1,11.0,54.0,29.0,4.0,14.0,0.0,128.0,1602.0,9.0,https://www.pro-football-reference.com/players/T/TerrDa00.htm,26.0,DEN,,13.0,54.0,29.0,248.0,128.0,1602.0,12.5,9.0,80.0,63.0,2.4,29.7,0.516,6.5,4.0,14.0,0.0,1.0,20.0,3.5,0.3,0.1,132.0,12.2,1616.0,9.0,2.0,12.0,Receiving & Rushing Table,Michigan,https://www.sports-reference.com/cfb/players/david-terrell-1.html,Michigan,Big Ten,JR,WR,34.0,137.0,2005.0,14.6,19.0,8.0,108.0,13.5,1.0,145.0,2113.0,14.6,20.0,David Terrell,WR,75.0,213.0,4.43,,,,,,2001.0,TerrDa00,8.0,Chicago Bears,1.0,8.0,success from main,success,success from merge
2001,1,9,Koren Robinson,WR,21.0,SEA,2001.0,2008.0,0,1,5,35.0,96.0,70.0,23.0,115.0,1.0,294.0,4244.0,16.0,https://www.pro-football-reference.com/players/R/RobiKo00.htm,28.0,SEA,WR,18.0,96.0,70.0,550.0,294.0,4244.0,14.4,16.0,193.0,90.0,3.1,44.2,0.535,7.7,23.0,115.0,1.0,6.0,20.0,5.0,1.2,0.2,317.0,13.8,4359.0,17.0,7.0,39.0,Receiving & Rushing Table,North Carolina St.,https://www.sports-reference.com/cfb/players/koren-robinson-1.html,North Carolina State,ACC,SO,WR,22.0,110.0,1914.0,17.4,15.0,28.0,110.0,3.9,0.0,138.0,2024.0,14.7,15.0,Koren Robinson,WR,73.0,211.0,4.61,,,,,,2001.0,RobiKo00,25.0,Seattle Seahawks,1.0,9.0,success from main,success,success from merge
2001,1,15,Rod Gardner,WR,23.0,WAS,2001.0,2006.0,0,0,4,25.0,91.0,62.0,5.0,24.0,0.0,242.0,3165.0,23.0,https://www.pro-football-reference.com/players/G/GardRo00.htm,29.0,KAN,,85.0,91.0,62.0,498.0,242.0,3165.0,13.1,23.0,139.0,85.0,2.7,34.8,0.486,6.4,5.0,24.0,0.0,3.0,16.0,4.8,0.3,0.1,247.0,12.9,3189.0,23.0,3.0,27.0,Receiving & Rushing Table,Clemson,https://www.sports-reference.com/cfb/players/rod-gardner-1.html,Clemson,ACC,SR,WR,46.0,159.0,2404.0,15.1,12.0,5.0,0.0,0.0,0.0,164.0,2404.0,14.7,12.0,Rod Gardner,WR,74.0,219.0,4.48,,,,,,2001.0,GardRo00,20.0,Washington Redskins,1.0,15.0,success from main,success,success from merge
